track_id,user_id,playcount,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TRQCSQG128F4277E2B,afa53314cb4de4e710759710e93eaa73a1e768d2,2,Buenos Aires Beach,The War on Drugs,https://p.scdn.co/mp3-preview/b01d6308d14cb8bdccdaad87add4a67753a4a280?cid=774b29d4f13844c495f206cafdad9c86,0Gun5mvqybHnRGHELxQCOT,"rock, indie, indie_rock, psychedelic_rock, 00s",Rock,2008,209160,0.681,0.779,6,-7.626,1,0.0335,0.809,0.353,0.104,0.644,119.904,4
TRPXVMC128F42987CC,f805f9c0baf7855aae1559cffa2805ddc2985710,1,Marmalade Fires,múm,https://p.scdn.co/mp3-preview/959c45a8d8c6300f79a90699e1ce37eeb0a6eaa9?cid=774b29d4f13844c495f206cafdad9c86,0oI4EVUXgD7f5WR45Lnpcy,"electronic, ambient, experimental, post_rock",Electronic,2007,303320,0.455,0.368,0,-11.2,1,0.0279,0.058,0.0263,0.114,0.227,74.828,4
TRPFKZM12903D11317,9b8cd2b7f37a9d0c52b34e855b00b7830003c573,1,Basic Space,The xx,https://p.scdn.co/mp3-preview/55168b4cb7c6244c295e814c864f6663674d6841?cid=774b29d4f13844c495f206cafdad9c86,16NE62lzGmi6ehGTNVI659,"electronic, alternative, indie, british, chillout",Rock,2009,188120,0.94,0.208,9,-15.235,0,0.0853,0.21,0.085,0.105,0.148,115.872,4
TRRYIST128E078E206,9e9f23c1a2bd799bc26884f520b8b7cfca026189,1,Baloney Again,Mark Knopfler,https://p.scdn.co/mp3-preview/e25246e548a43c1f6750526c21b54dd0c7f5d768?cid=774b29d4f13844c495f206cafdad9c86,0kwdt8ifTzvVkcyglKNAKX,"rock, blues, guitar",Rock,2000,307133,0.57,0.391,11,-12.368,0,0.0353,0.554,0.0161,0.0862,0.202,171.999,4
TRLOIKS128F92C4FDE,de8c7a6fa9dab09bb7169c1a82d5ebd3350af87e,5,Disco 2000,Pulp,https://p.scdn.co/mp3-preview/dee48959274a763f3411a1c5fc3f28bdd9eaf628?cid=774b29d4f13844c495f206cafdad9c86,0Ilod8x1U4FPSvvvUfAcjp,"rock, alternative, indie, pop, alternative_rock, british, 90s, britpop",,2007,275520,0.56,0.953,7,-3.956,0,0.0762,0.0159,0.0,0.0594,0.547,133.053,4
TRJHFIP128F92F2630,42cafaf2a4a7ad0526001d2a46accbae7181e893,10,One More Dollar,Gillian Welch,https://p.scdn.co/mp3-preview/f97dde625354e825644f8ecefceaf79c5c814f22?cid=774b29d4f13844c495f206cafdad9c86,2IwPbIkJCJoErCzuaxfxDE,"female_vocalists, singer_songwriter, country",,1996,275000,0.645,0.28,5,-11.218,1,0.0289,0.794,0.00302,0.157,0.38,132.657,4
TRKBEFY128F42A6C92,a32b98314e913d1dcad9cb7a06f8c0044c5912e1,1,This Disaster,New Found Glory,https://p.scdn.co/mp3-preview/7683311c184c4905d696d67f7fe3aa72b02bd1ab?cid=774b29d4f13844c495f206cafdad9c86,2TAwQEdqpK6lrer6CIGoo7,"punk, punk_rock, emo",Rock,2002,188253,0.407,0.922,2,-3.328,1,0.115,6.69e-05,0.00132,0.208,0.67,152.274,4
TRPCZPE12903CAF5BD,b2dcae69bd41403f3de5c0de58295e3b5bec8e5d,1,Second Heartbeat,Avenged Sevenfold,https://p.scdn.co/mp3-preview/11145acad0d49509cbd063f51ef76e0c9c12d064?cid=774b29d4f13844c495f206cafdad9c86,0Beb8WbTKUTbmtSxLyCF3x,"metal, hard_rock, hardcore, metalcore",,2003,420333,0.294,0.986,0,-4.947,0,0.096,1.22e-05,0.541,0.118,0.319,184.983,4
TRDGRYP128F148514F,1c4727306b25c0e1e4d1ccea63a0e287332196af,2,Girls Dem Sugar,Beenie Man,https://p.scdn.co/mp3-preview/99f3e24392dfce31e3eb077b34b402370b7b4767?cid=774b29d4f13844c495f206cafdad9c86,0rozHtlg92te15R7CUecWF,reggae,Reggae,2006,229333,0.812,0.544,7,-9.132,1,0.19,0.0999,0.0,0.135,0.524,91.097,4
TRARMZP128F428630B,3631707f571f06ab67c4ea444f5885bd31c6a21d,1,Napoleon On The Bellerophon,Beirut,https://p.scdn.co/mp3-preview/53c930194cafd802210690233d0ae0304052f7d9?cid=774b29d4f13844c495f206cafdad9c86,2RGFdhVCNFV5YKZeCEtyFn,"indie, folk, piano",,2007,211333,0.345,0.374,9,-11.67,0,0.0341,0.887,0.0689,0.108,0.321,151.023,4
TRCVUIA128F9307663,375643b56f42a6114a0a1c918a7dfaff79e047cc,1,So Much To Say,Dave Matthews Band,https://p.scdn.co/mp3-preview/eeebff3b238aa8e3abc666780c4185eedc1fa07a?cid=774b29d4f13844c495f206cafdad9c86,2BNRvaSMAT2Wrggbs0mFUy,"rock, alternative, 90s, acoustic, american, chill",Rock,2001,341266,0.55,0.95,2,-3.876,1,0.0424,0.132,0.0,0.915,0.716,112.6,4
TRTKLFX12903CD2DC2,85d08c1cc1ca8ff54abb792b8ab1d4c2a8c72604,2,First Dance,Justin Bieber,https://p.scdn.co/mp3-preview/c9c6411c98288c07ad44b28f1b9484d651670e0e?cid=774b29d4f13844c495f206cafdad9c86,0OQuXXwwYt2jjSLpOqDVpk,"black_metal, industrial, thrash_metal, melodic_death_metal, power_metal, doom_metal, gothic_metal, grunge, symphonic_metal, grindcore, nu_metal",,2010,222333,0.646,0.52,11,-7.289,1,0.0412,0.0137,0.0,0.275,0.328,68.517,4
TRNXLMY128F42A3FF2,c2893b0a174bbaf8f94e8abe75a60550e5cf66f3,1,Runaway Boys,Stray Cats,https://p.scdn.co/mp3-preview/c1255a9f53eb31032f71e38b12cd6b1e1fd9a644?cid=774b29d4f13844c495f206cafdad9c86,0KFAAPX3Bx4XMaavJVki2t,80s,Rock,2009,179426,0.377,0.8,11,-11.335,1,0.0376,0.0908,0.00032,0.295,0.607,178.377,4
TRYUAED128F42858BF,14522a681af934eeefce567d71fecff6524558ea,1,Mayday!!!,Flobots,https://p.scdn.co/mp3-preview/aa3ea51f19bc1a585af09f6a4cdb2dc7126cb3de?cid=774b29d4f13844c495f206cafdad9c86,3KJldLoAlgtaiRqZXoMSO1,"alternative, rap, hip_hop",Rap,2008,276866,0.504,0.61,8,-6.911,1,0.207,0.0397,1.51e-06,0.34,0.777,146.042,4
TREPQXL128F4242DED,91da27353839c457e2bb78a8be761bc4dc22d180,1,"Courtesy Of The Red, White And Blue (The Angry American)",Toby Keith,https://p.scdn.co/mp3-preview/78b60d3fb9b8d27756a884e80e51b422c15de6d5?cid=774b29d4f13844c495f206cafdad9c86,0M7mWKqwTIaVjYyxfZmtTa,country,Country,2002,195533,0.424,0.661,2,-5.547,1,0.0425,0.521,1.62e-06,0.0719,0.384,111.762,4
TRJJCJQ12903CD2DD3,69a1b4f2c0437420b9f6670768659fe3b09aa842,3,That Should Be Me,Justin Bieber,https://p.scdn.co/mp3-preview/38808ff731ff73e6478c7abe077cf7cd5783fa4b?cid=774b29d4f13844c495f206cafdad9c86,0aPZbnkMoWJaJ5CNVLCj8S,"pop, hard_rock, black_metal, death_metal, heavy_metal, industrial, thrash_metal, metalcore, melodic_death_metal, power_metal, male_vocalists, post_hardcore, doom_metal, gothic_metal, grunge, symphonic_metal, grindcore, nu_metal",Pop,2010,232720,0.552,0.603,8,-5.71,1,0.0334,0.199,0.0,0.151,0.231,139.908,4
TRCESGY128E0780E09,9e5810141e043208cc6d4f24d715648f8aabfea9,2,Breakthru,Queen,https://p.scdn.co/mp3-preview/7805fb6c3516289cc2d27108c778856ecaf41458?cid=774b29d4f13844c495f206cafdad9c86,0PesritaDvkWORoHQJmP3z,"rock, classic_rock, hard_rock, 80s, british",Rock,1989,248226,0.569,0.649,5,-13.531,1,0.0509,0.0633,0.00492,0.364,0.334,90.084,4
TRLOHCZ128F4279DF0,3eada305b2c6427bacc0877fbef236e49af946f5,6,Bring Em Back Alive,Audioslave,https://p.scdn.co/mp3-preview/d39ad30a37d836dd6ac658528e8a37811df531b4?cid=774b29d4f13844c495f206cafdad9c86,0pvsYKxq5KfB6fW2s3nE2c,"rock, alternative_rock, hard_rock",Rock,2002,328773,0.523,0.719,4,-5.452,1,0.0586,0.00774,0.018,0.0957,0.402,126.899,4
TRVSJOM12903CD2DC1,5ddc3287f283a2b3984b3d75b963e588fab3e835,1,One Less Lonely Girl,Justin Bieber,https://p.scdn.co/mp3-preview/a6952b6a2d75d49d021cc5a937527e5862c97fee?cid=774b29d4f13844c495f206cafdad9c86,0A0oZES1ToJ5LopTrqY9xk,"pop, rnb, love",Pop,2010,229106,0.579,0.75,4,-4.424,1,0.198,0.157,0.0,0.276,0.715,86.932,4
TRVGRKJ128F92DEA07,b4565d87a53751d2370be4247718b699f7fff028,1,Cycling Trivialities,José González,https://p.scdn.co/mp3-preview/52983a7b5042a4360f7f388e38e1f2a6827a75cc?cid=774b29d4f13844c495f206cafdad9c86,0NBJqZJOnaJz9duAZolXe2,"indie, folk, singer_songwriter, chillout, acoustic, beautiful, guitar, swedish, mellow",,2007,489213,0.534,0.324,11,-9.875,1,0.035,0.757,0.808,0.0931,0.137,109.089,4
TRSRADG128F428A6DF,0174381cd455eaa88fe6163917f4728a45ff2af9,1,Lowside of the Road,Tom Waits,https://p.scdn.co/mp3-preview/a6d89fd5d0bfef93ce88a78e0bdebb3df826afb6?cid=774b29d4f13844c495f206cafdad9c86,0vLvZMjbIyO4HEL6XFOr5l,blues,,1999,179440,0.475,0.331,1,-13.104,1,0.0681,0.984,0.418,0.105,0.531,79.429,4
TRBPLGD128F429EB58,389469fcd67685097fe89fbf92bb4d9f8c0341d4,1,Streets of Fire,The New Pornographers,https://p.scdn.co/mp3-preview/f91609c1cb457f7ca18a73524e2525860515ddab?cid=774b29d4f13844c495f206cafdad9c86,4Dl807w7VRVAmg1PexkE7o,"indie, acoustic, indie_pop, 00s, mellow",Rock,2005,161600,0.676,0.571,4,-7.129,1,0.0341,0.00798,1.27e-06,0.656,0.346,122.144,4
TRDIEON128F934B4CD,ec61a3b54cc0a0004ee86885a025414a2dc45143,1,Arson,Amon Amarth,https://p.scdn.co/mp3-preview/949312681329f085db0070883348c3b8edb4a50e?cid=774b29d4f13844c495f206cafdad9c86,1X3wQIQ3RZpIY2lWAHynGW,"death_metal, melodic_death_metal",Rock,2004,408013,0.445,0.931,3,-3.356,0,0.0447,5.5e-06,0.766,0.126,0.233,133.744,4
TRXOOAS128F147ADCE,6290e62bdecc6012cf133c35fcda5ed28779af4c,1,Red Hot,Mötley Crüe,https://p.scdn.co/mp3-preview/23cb42a7c8630e8bd5c83375544a269a530847a6?cid=774b29d4f13844c495f206cafdad9c86,0h50vNZYxWatC6hKixKcpZ,"hard_rock, heavy_metal",Rap,1983,201469,0.514,0.894,7,-5.585,1,0.0429,0.0221,0.483,0.0928,0.647,117.199,4
TRRTQRU128F148AE61,7d83931f591af5388856c8ca63390f459ab8ee86,1,Hannah Hold On,The Get Up Kids,https://p.scdn.co/mp3-preview/70018360019b29f53e116adf90e9027a5cb1f237?cid=774b29d4f13844c495f206cafdad9c86,1Bto5yzxbKNwQO9Cr5TA38,"indie_rock, emo, ska",Rock,2002,227760,0.612,0.446,4,-8.276,1,0.0247,0.126,0.00235,0.102,0.386,80.503,4
TRZYAGJ128F9332CEF,d13232b05e500320b567fa75b77043bbd257bbd4,1,Favorite Girl,Justin Bieber,https://p.scdn.co/mp3-preview/cc0d30125c0353ba80a7b50bc50234463bd318c2?cid=774b29d4f13844c495f206cafdad9c86,0folrNgu6cuBgXB08aVAG7,"pop, black_metal",Pop,2009,256800,0.581,0.681,7,-4.469,1,0.0435,0.0472,0.0,0.104,0.634,176.034,4
TRVRKIS12903D07703,f37fb817ba801e15b52509f4a46770d91b46e59b,1,From Where You Are,Lifehouse,https://p.scdn.co/mp3-preview/7433b7f9dc6f6ccd674041e48b99b9acd450dffc?cid=774b29d4f13844c495f206cafdad9c86,0FlJ6af2kDJaLeUNYaRQqi,"rock, alternative, love, mellow",Rock,2017,181002,0.406,0.444,9,-9.766,0,0.0269,0.153,2.91e-06,0.114,0.287,87.439,4
TRCTZBI128F425B70B,8ac8d92792ede450053980d36a0d56410eb7e977,1,Sleep/Swim,múm,https://p.scdn.co/mp3-preview/1db9ad66eecbabf9b178653ac767c18c01265d2f?cid=774b29d4f13844c495f206cafdad9c86,1d0QOXD1ZfxTjOYlykROD5,"electronic, ambient, experimental, post_rock",Electronic,2002,50133,0.0992,0.061,0,-24.084,1,0.0349,0.939,0.374,0.0912,0.134,86.084,4
TRWBCVC128F934EC6A,413fb80ddf8a331d7a67b74b5b3455f93f5edd65,3,The Way to Heaven,Buckethead,https://p.scdn.co/mp3-preview/d13dda37cbe45177c812a6f955d5579b21eb88f0?cid=774b29d4f13844c495f206cafdad9c86,07aQfEp8kqumLG1X0BMTgH,"instrumental, guitar, avant_garde, new_age",Rock,2007,350053,0.474,0.31,8,-10.342,0,0.0336,0.989,0.924,0.114,0.258,110.641,4
TRKQRLE128F92CBC73,e95e7f63fb001324a2f645cbd7b13c677fef3e7e,1,Hospital Beds,Florence + the Machine,https://p.scdn.co/mp3-preview/d76f3758305890ff959fcdaefbe9ee2c77baafe4?cid=774b29d4f13844c495f206cafdad9c86,32CpKhS5v5SFgfbXmdpsi7,"indie, female_vocalists, acoustic, indie_pop, love, cover",Rock,2009,134573,0.672,0.462,11,-4.612,0,0.0815,0.404,0.00156,0.3,0.308,95.713,4
TRXRZEJ128F4274A89,c352fcb4589bae6c840ae021955f113204f1223a,1,You Got Lucky,Tom Petty and The Heartbreakers,https://p.scdn.co/mp3-preview/ed87632cc558c79d792744c076b251bde7bde642?cid=774b29d4f13844c495f206cafdad9c86,0OvjKK6d8DJ1023doAg1fd,"rock, classic_rock, singer_songwriter, 80s",,2019,212306,0.709,0.615,9,-6.92,0,0.0272,0.115,5.56e-06,0.0634,0.602,115.155,4
TRPDNZQ128F92C1E98,d8a788a3545a590607ca276a56b7ec8bf87878ea,1,Freakum Dress,Beyoncé,https://p.scdn.co/mp3-preview/7e5f6ea5553c6cb5545dcb082a9d48707f825360?cid=774b29d4f13844c495f206cafdad9c86,0Yrj80qqK8F4RHADXseliM,"pop, female_vocalists, dance, soul, hip_hop, rnb",RnB,2011,247600,0.64,0.777,4,-5.805,0,0.0435,4.2e-05,0.699,0.31,0.395,99.04,4
TRXUWEC128F426BE3F,53083113a9a448ed172e629f1a8b6381dc81f85b,1,Skinny Love,Bon Iver,https://p.scdn.co/mp3-preview/58264e81cb57e05c2e97d5f1c0c8b6c033e782a7?cid=774b29d4f13844c495f206cafdad9c86,0zP8BJOamm7Q9aNMwCby55,"alternative, indie, folk, indie_rock, singer_songwriter, acoustic, male_vocalists, love, beautiful, mellow",,2007,238520,0.565,0.257,0,-14.04,1,0.0579,0.843,3.03e-06,0.109,0.111,76.493,4
TRFZRVO12903CCF466,be958a41e8435ea8cd531b0038dca8c216b2b804,1,Culpable,Vicentico,https://p.scdn.co/mp3-preview/d1c3b71d3ffa811bcf07ea26067a22b82a507c14?cid=774b29d4f13844c495f206cafdad9c86,0a1Pf5f51yk1aijzhnwqHQ,ska,,2008,237826,0.748,0.841,2,-6.92,1,0.0861,0.784,0.000328,0.0868,0.896,106.989,4
TRPUXCZ12903C99C90,93d28f84e3edbd6ad435e14126bc442fd39c6762,2,Head Full Of Doubt/Road Full Of Promise,The Avett Brothers,https://p.scdn.co/mp3-preview/5ba33980893382ea00a1c7e2db0b3df4771fd974?cid=774b29d4f13844c495f206cafdad9c86,1Fyy1ePSTD2ec3w6pge3oz,"indie, folk, chillout, american, mellow",,2009,287986,0.308,0.472,7,-7.316,1,0.0355,0.414,1.97e-05,0.125,0.154,175.908,3
TRGDJVL12903C9AA34,5b2136080298d17260b1fcfea0351bb139ef9415,1,Totalimmortal,AFI,https://p.scdn.co/mp3-preview/fcc9699f50d5a67bcb564f64386cf4f09ac07aa9?cid=774b29d4f13844c495f206cafdad9c86,0AT5P2pb7H8KmZ4ZV9WKAD,"punk, hardcore, punk_rock",Rock,2004,164360,0.462,0.971,11,-3.684,0,0.0871,0.00122,0.000127,0.139,0.593,100.915,4
TREKAPF128F92E16BC,8008aa545903a9d5f2fbd2d44cf70d790c587623,1,Gardenhead / Leave Me Alone,Neutral Milk Hotel,https://p.scdn.co/mp3-preview/62157fb3789eb165cffb4a37dc218d53b31e7b45?cid=774b29d4f13844c495f206cafdad9c86,3Mr3ZUFtC1DKFmFeD5mF8P,"alternative, experimental, post_punk",Rock,1996,193973,0.419,0.62,4,-9.773,1,0.0324,0.00454,0.000156,0.466,0.309,104.179,4
TRKRADU128F92E17F6,2597ab7a414b4464841d3a7cf62958b55e8e0d74,3,World Spins Madly On,The Weepies,https://p.scdn.co/mp3-preview/acffb68c8bdd2c49618484ce5e18ae7c4127254f?cid=774b29d4f13844c495f206cafdad9c86,0bAM9qivrntXnHyklRRx39,"indie, folk, singer_songwriter, acoustic, beautiful, mellow, chill",Folk,2006,165133,0.502,0.311,1,-13.421,1,0.0285,0.617,4.32e-05,0.129,0.4,107.612,4
TRMYAYJ128F934D0AF,b4a4a7a5fd3aaa062bf9a0058485e7208b181583,1,Until the Morning,Thievery Corporation,https://p.scdn.co/mp3-preview/3732c7475c8e72680adf87bb561de993d8b66c68?cid=774b29d4f13844c495f206cafdad9c86,20F3FcES8KU4kffMCkFgNN,"electronic, chillout, trip_hop, downtempo, lounge, chill",,2002,236960,0.6,0.432,4,-9.674,0,0.0499,0.191,0.0462,0.114,0.275,71.975,4
TRFWGOJ128E0780C8B,f8d4786ceb545ddda0c3f3c1b8af4d25a5dcd55f,1,In My Place,Coldplay,https://p.scdn.co/mp3-preview/e152576c5affbc6d08bb5b67ff0f4d18e29914ce?cid=774b29d4f13844c495f206cafdad9c86,0M1MFIuPCxRitJ4lF7q3tx,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, chillout, 00s, britpop, mellow",Rock,2012,228346,0.423,0.566,9,-6.55,1,0.0272,0.0526,3.66e-06,0.196,0.218,144.688,4
TRXBXZT128F42A8E06,cda867aa5c416812170e0bd4b09789416f9ce308,1,I Wanna Love You,Akon,https://p.scdn.co/mp3-preview/9ffbad34441e5f4630f45c95aa229ab47e07fe81?cid=774b29d4f13844c495f206cafdad9c86,0aWdPqYmASMT2ZNiXCvLS2,"dance, rap, hip_hop, american, rnb, male_vocalists",,2006,247053,0.866,0.446,9,-9.389,0,0.0405,0.0337,0.0,0.303,0.354,99.985,4
TRFVYSO128E078632B,dcd3c6bda7204acb310de3b04e104bad7c7a4d95,4,Street Map,Athlete,https://p.scdn.co/mp3-preview/0e28c4f539f5cfb343256a366c2198ee34f15ad0?cid=774b29d4f13844c495f206cafdad9c86,1213eUEw3ngJNKNJTMpHgv,"rock, indie, indie_rock, chillout, piano, britpop",Rock,2005,278680,0.551,0.308,6,-9.757,1,0.0285,0.277,0.000178,0.101,0.132,115.855,4
TRPRGAC128F428D310,921e64abd34bca9938252fda481bc59cfd373803,1,She'll Come Back To Me,Cake,https://p.scdn.co/mp3-preview/98f03314db8f7491f5baf9d820c407e7cec5d6a1?cid=774b29d4f13844c495f206cafdad9c86,2jnFfmInGMKb26OEC7Akl8,"rock, alternative, alternative_rock, 90s, indie_pop, country, male_vocalists, love, pop_rock, chill",Rock,1996,144453,0.536,0.602,7,-9.224,1,0.0235,0.294,0.0699,0.158,0.83,95.373,4
TRQPJRL128F930F4B6,ad09a793b15aea301cb60f24bee812b0cec157bd,2,My Maudlin Career,Camera Obscura,https://p.scdn.co/mp3-preview/575c18fb56012ad50ab203cf62ba0fb79afb201e?cid=774b29d4f13844c495f206cafdad9c86,3Rtq6jVdOqyY11olgyNoK0,"indie, female_vocalists, piano",,2009,259306,0.372,0.888,2,-3.675,1,0.0539,0.00381,0.0,0.224,0.386,116.017,4
TRWGNYQ128E07818C9,d81215bd04eb0130dc509313cb982004f566fe7f,1,Aerodynamite,Daft Punk,https://p.scdn.co/mp3-preview/87b57b9d1246359532840391473a81cb2ead32e5?cid=774b29d4f13844c495f206cafdad9c86,15WSNNQZRQDOrzuKYMyrDX,"electronic, house, techno, electro, french",Electronic,2003,468427,0.566,0.978,9,-8.274,0,0.178,5.44e-05,0.958,0.0297,0.106,121.989,4
TRAAKDG128F42A0ECB,b61b800857c50d72e576937ea4c0dc0922cd8962,1,Hips Don't Lie,Shakira,https://p.scdn.co/mp3-preview/3859547944f57cfb7b996f6551148c9467889d4b?cid=774b29d4f13844c495f206cafdad9c86,01Yj2MCGpjZs34PRlGgz4K,"pop, female_vocalists, singer_songwriter, dance, 00s",Pop,2001,217453,0.777,0.82,10,-5.867,0,0.0734,0.284,0.0,0.43,0.76,100.003,4
TROIRNT128F92ED644,fc096791c427d33ccaaff7f5efbca55a23595c4e,1,Smash Into You,Beyoncé,https://p.scdn.co/mp3-preview/4043f1520f3fbbfdf89695ea4ce57b5aba17f549?cid=774b29d4f13844c495f206cafdad9c86,37Sb6JgoMzbMoysUGYvuec,"pop, female_vocalists, soul, rnb, love, beautiful",,2008,271613,0.573,0.429,1,-8.974,1,0.027,0.192,1.01e-06,0.263,0.103,95.0,4
TRIMSDJ128F92F44D2,b5848cf39d1fb8a696798f23c0350e7c256da7bf,3,Scheinwerfer,Beginner,https://p.scdn.co/mp3-preview/7c1d5c0d05448f640d184ce0253138e10b387c95?cid=774b29d4f13844c495f206cafdad9c86,5IbKp1XoWqmPfAhcarXdBm,"german, hip_hop",Rap,2003,294213,0.636,0.834,9,-6.667,0,0.183,0.0362,0.0,0.372,0.749,96.741,4
TRZBSLP128F42579A6,b0fea286c06839a1e4ed9630519c40cedee67953,6,Morphogenesis,Scar Symmetry,https://p.scdn.co/mp3-preview/bd3a76b0269450b97644dd439a89495e44728a34?cid=774b29d4f13844c495f206cafdad9c86,09ujxX5VMYVsrS6UV2f9UP,"death_metal, progressive_metal, melodic_death_metal",Metal,2008,234373,0.465,0.94,2,-3.154,0,0.0516,2.21e-05,0.0196,0.378,0.478,120.015,4
TRBHYLS128F42333EE,5df050f861ca0274005a54c496ab6e479fc39b32,1,To Talk To You,PJ Harvey,https://p.scdn.co/mp3-preview/a2c38ea63fe7e630847b079ac46069bdfe42071a?cid=774b29d4f13844c495f206cafdad9c86,009sNIaOR1r9UHVo5V3VKI,"rock, alternative, female_vocalists, experimental, singer_songwriter, piano, 00s",Rock,2007,240840,0.254,0.179,10,-15.403,0,0.0335,0.914,0.509,0.114,0.0398,110.548,4
TRAWCQE128F14676AC,6c3c9779a69758e3521aa85c8d2128a001f116f9,1,Simon,Lifehouse,https://p.scdn.co/mp3-preview/21af5d6c9edbbe2793806d01f9cd632d5418aeac?cid=774b29d4f13844c495f206cafdad9c86,085lxRZbyXLv8KCkcBkRAw,"rock, alternative, alternative_rock, chill",Rock,2000,361000,0.447,0.676,8,-7.141,0,0.0386,0.185,2.54e-06,0.0559,0.169,141.862,4
TRMXKOV128F42B8BFA,4e559f06f9d440a5a6ed3313e7998df1a23b7d4b,2,Flicks,Frou Frou,https://p.scdn.co/mp3-preview/bf3108b78a07bc30a9b70072bcf726e833b3139b?cid=774b29d4f13844c495f206cafdad9c86,0ww932T7snALPRTUXPQFjm,"electronic, indie, female_vocalists, ambient, british, chillout, trip_hop, indie_pop, mellow, chill",,2002,238226,0.46,0.808,4,-7.746,1,0.0499,0.274,3.02e-05,0.086,0.364,175.959,4
TRFSYYG128F9326215,46f5b11e47f1eac261dc95f115d2af2c6a48d72f,1,Missing Persons 1 & 2,OneRepublic,https://p.scdn.co/mp3-preview/289cd350e8aede2ca6f4bdad1dcf3615074aec55?cid=774b29d4f13844c495f206cafdad9c86,0PtU7G83PFe3apGJSVhMJp,"rock, alternative, alternative_rock, male_vocalists, pop_rock",,2009,299426,0.269,0.443,0,-12.359,1,0.0388,0.491,0.00169,0.093,0.087,164.877,3
TRXKEMH128F423381D,8859757951afdfd06033cf62f2c7e676a8d55318,1,Superfresh,Boys Noize,https://p.scdn.co/mp3-preview/a36b29c51d8f9cf4a79cc3bf3b1e0b8a26fdce6c?cid=774b29d4f13844c495f206cafdad9c86,0mCoxFFYs0TRZDV7oq6SpX,"techno, electro",Electronic,2007,318973,0.827,0.729,6,-7.473,1,0.167,0.000393,0.0671,0.0881,0.708,127.979,4
TRAHCDM128F148D60C,65991d9c7eb88513cda3f47abcd84e4fca58806e,1,American Soldier,Toby Keith,https://p.scdn.co/mp3-preview/62a62ae4a124b2f2e7287b41080a7d5e283fec8d?cid=774b29d4f13844c495f206cafdad9c86,4cG1Bu2EdPA9KqrOCviKP0,country,Country,2008,262400,0.476,0.579,9,-7.226,1,0.042,0.143,3.43e-06,0.0611,0.197,163.938,4
TRITPAO128F423EAE7,95e83cfc3710f2b3ef069d8918ddbc98fc2c7c70,1,Mad Lucas,The Breeders,https://p.scdn.co/mp3-preview/c9882f9c9fdda16ff1033164c80d0c32e86edb4d?cid=774b29d4f13844c495f206cafdad9c86,1Cw8IxIbi61DUKoWVnwG1q,"rock, alternative, female_vocalists, alternative_rock, indie_rock, downtempo, grunge",Rock,1993,276653,0.31,0.268,2,-19.362,1,0.0549,0.264,0.792,0.226,0.186,69.158,3
TRWHMTC128F930F4B0,72d9132e54eda0a60378209960a37f1e01efdffc,1,You Told a Lie,Camera Obscura,https://p.scdn.co/mp3-preview/9cfa51a3f071db2892995bdca8ba2d11875c60ca?cid=774b29d4f13844c495f206cafdad9c86,5V51YnAkaL0mH6GuhWHyTI,"indie, female_vocalists, indie_pop",Rock,2009,224586,0.355,0.569,0,-6.804,1,0.0337,0.123,0.0,0.371,0.577,132.72,4
TRTQRHY128F4241AFD,d8931d0b8748487b27d59f1a6f14ffe1a70d2e1f,3,So I Thought,Flyleaf,https://p.scdn.co/mp3-preview/bc16d5e8f1beeaa214f8dc8d8e3172f5db240ee8?cid=774b29d4f13844c495f206cafdad9c86,1tWHds20HMLjczwO2CRBq0,"rock, alternative, female_vocalists, alternative_rock, hard_rock, emo, beautiful",Rock,2005,290733,0.311,0.804,2,-5.662,1,0.0477,0.00221,0.0,0.183,0.214,174.077,4
TRCPXID128F92D5D3C,038bbaa81046e5558940cf65565d8ee04405ad7c,2,Halo,Depeche Mode,https://p.scdn.co/mp3-preview/78eac59c0b2a706780e0a7cd70250218d930e18a?cid=774b29d4f13844c495f206cafdad9c86,0Ti7ZxvgWq74Ls56vYP3Ov,"electronic, pop, 80s, british, 90s, new_wave, synthpop",,1990,270160,0.672,0.508,3,-12.62,0,0.031,0.0528,0.0671,0.0801,0.741,112.184,4
TRBTCYJ128F92F9586,4c7fdeb812943dd204372d6e3712721fd9e01443,2,Teen Angst,M83,https://p.scdn.co/mp3-preview/9322c6270d99cf4cd1ec3b651736f05292df8207?cid=774b29d4f13844c495f206cafdad9c86,0fJUNxPyqaA0j7gRx0nVwr,"electronic, ambient, post_rock, beautiful, french",Electronic,2005,303133,0.311,0.864,11,-5.089,0,0.0464,2.35e-05,0.125,0.257,0.0874,149.945,4
TRDIEON128F934B4CD,a01268bc54595c3b1a089f3f68fac4ac5449bb2e,4,Arson,Amon Amarth,https://p.scdn.co/mp3-preview/949312681329f085db0070883348c3b8edb4a50e?cid=774b29d4f13844c495f206cafdad9c86,1X3wQIQ3RZpIY2lWAHynGW,"death_metal, melodic_death_metal",Rock,2004,408013,0.445,0.931,3,-3.356,0,0.0447,5.5e-06,0.766,0.126,0.233,133.744,4
